cCRE_ID,cluster
chr2:118761973-118762512,4
chr10:78296987-78297214,4
chr11:119214484-119214742,4
chr2:118510428-118510746,4
chr4:136246670-136246908,5
chr4:45754660-45755002,5
chr10:45181098-45181420,6
chr3:10141841-10142173,1
chr15:25945184-25945550,4
chr10:117045210-117045580,4
chr13:38345810-38346401,3
chr4:138851484-138851780,5
chr13:56581756-56582440,0
chr11:103104659-103104950,7
chr10:53180762-53181232,2
chr4:152318142-152318362,5
chr14:55492840-55493182,7
chr2:30667392-30667851,4
chr3:33989370-33989708,6
chr14:54987754-54988292,4
chr2:103670260-103670610,2
chr2:156783475-156783722,0
chr11:5244355-5244734,6
chr3:102012670-102012990,7
chr12:112618100-112618416,4
chr8:70820183-70820840,7
chr11:75935774-75936190,4
chr2:167732836-167733190,3
chr11:98005076-98005280,3
chr11:11822742-11823382,5
chr1:88214140-88214456,5
chr9:44107174-44107444,5
chr10:85184892-85185500,1
chr5:122652318-122653108,0
chr7:7277962-7278390,1
chr10:43173201-43173550,1
chr11:11959222-11959460,2
chr11:32049920-32050167,5
chr7:101011742-101012316,1
chr12:76673838-76674086,0
chr14:25480614-25480853,2
chr16:94602780-94603080,2
chr19:3353490-3353942,6
chr7:19403863-19404282,7
chr11:62005400-62005708,2
chr7:143006450-143006688,0
chr9:21026430-21026855,7
chr1:73955466-73955794,4
chr6:67144220-67144423,1
chr2:69673090-69673543,6
chr17:13487853-13488884,2
chr7:141096565-141097090,3
chr16:23987784-23988160,1
chr13:119596410-119596620,0
chr3:88132602-88132810,2
chr6:87513470-87513787,5
chr16:20478598-20478806,5
chr17:26438697-26439244,3
chr3:94658594-94659154,0
chr3:96327192-96327592,0
chr9:57505729-57506100,0
chr13:30544904-30545480,1
chr2:32447534-32447805,6
chr10:70057064-70057438,2
chr14:30654088-30654620,7
chr2:35582394-35582900,5
chr6:53573080-53573408,5
chr11:11960488-11960752,2
chr11:3123132-3123410,2
chr13:73803816-73804252,6
chr4:152314039-152314277,7
chr6:148895779-148896400,0
chr4:134018041-134018290,0
chr11:95040481-95040858,4
chr12:71749480-71749861,2
chr4:134293590-134294034,5
chr10:59921008-59921411,4
chr17:46301476-46301771,7
chr6:91807183-91807473,5
chr2:103893829-103894089,0
chr11:119123600-119123861,3
chr11:102763030-102763617,3
chr2:32625344-32626080,4
chrX:53670245-53670610,2
chr19:6401511-6401730,1
chr7:44465330-44465628,0
chr2:164142180-164142549,1
chr3:108886100-108886558,0
chr10:75647408-75647712,4
chr4:62641224-62641621,0
chr12:4020522-4020810,2
chr11:98871996-98872308,6
chr15:6259882-6260530,2
chr11:88068871-88069190,1
chr4:142017748-142018056,0
chr14:34507817-34508089,1
chr4:140871690-140872140,3
chr11:79071517-79071910,0
chr18:35134503-35134902,1
chr2:27697443-27697684,1
chr2:106855942-106856290,0
chr2:154677220-154678110,1
chr5:115187479-115187750,5
chr14:34542723-34543110,2
chr8:122230488-122230990,1
chr1:135585698-135585950,0
chr1:135156330-135156711,6
chr10:79613880-79614281,7
chr6:50455360-50456068,5
chr2:26603714-26604480,1
chr18:70568160-70569342,1
chr11:115695386-115695611,6
chr17:25406186-25406506,0
chr5:114565326-114565700,1
chr10:60078606-60078895,1
chr11:115202424-115202778,3
chr4:147425620-147425898,5
chr15:79518096-79518390,3
chr1:74295508-74296221,2
chr1:168392461-168392730,6
chr17:45584319-45584757,2
chr19:5823313-5823736,4
chr19:4263626-4263972,3
chr6:145050990-145051235,0
chr11:116101930-116102390,4
chr12:71887060-71887310,2
chr5:113800346-113800694,0
chr19:7187560-7187866,3
chr2:118887730-118888120,0
chr17:26852212-26852472,2
chr15:103221140-103221350,2
chr2:27887475-27887744,2
chr7:24594848-24595130,3
chr3:101507244-101507639,4
chr10:3416894-3417185,2
chr11:102604177-102605450,5
chr3:90514230-90515104,4
chr11:96578999-96579250,5
chr2:157480650-157480859,0
chr11:31713780-31714058,4
chr2:164442583-164443423,7
chr4:134020040-134020276,0
chr11:98772900-98773178,4
chr15:25940729-25941126,6
chr6:124415852-124416060,0
chr4:154368738-154368961,7
chr1:178529720-178529960,0
chr6:32397092-32397608,5
chr3:87756030-87756562,3
chr4:152313200-152313486,7
chr3:101596098-101596650,2
chr2:154557200-154557512,3
chr17:13552106-13552380,3
chr6:88915490-88915811,0
chr7:46283715-46284044,7
chr3:87172302-87172850,5
chr8:84705010-84705320,0
chr15:85611822-85612104,4
chr2:118700486-118700750,1
chr15:76199816-76200120,4
chr11:105944734-105945004,1
chr18:75505626-75505914,0
chr8:10897516-10897812,5
chr1:43154928-43155261,2
chr11:115699226-115699780,2
chr4:125640792-125641600,5
chr13:5802912-5803316,2
chr10:85387563-85388170,7
chr13:49215832-49216220,4
chr8:13200424-13200760,0
chr10:60825080-60825396,0
chr8:75089340-75090018,0
chr18:35841754-35842051,2
chr3:95689490-95689905,2
chr19:5023893-5024382,1
chr11:58998180-58998404,3
chr11:115231612-115231984,1
chr19:3935070-3935457,1
chr8:45658365-45658941,5
chr10:81290988-81291320,1
chr13:119600260-119600460,0
chr4:154025873-154026248,0
chr3:101596660-101596910,2
chr2:84737562-84738040,0
chr16:4521793-4522300,2
chr10:79712339-79712820,5
chr10:127516466-127516878,1
chr6:145047580-145047800,0
chr10:37078425-37078988,4
chr2:152820344-152821008,2
chr2:172862960-172863320,5
chr2:27885838-27886526,5
chr12:84812132-84812362,7
chr2:65237830-65238098,4
chr11:3173298-3173760,1
chr11:106762465-106762790,5
chr11:75510164-75510910,4
chr4:132260810-132261422,5
chr7:126323830-126324126,5
chr19:4889992-4890198,3
chr4:148960060-148960482,5
chr15:25843083-25843538,1
chr17:33810770-33811564,2
chr9:21038488-21038854,7
chr7:44837888-44838340,7
chr11:95990970-95991307,0
chr11:5893464-5893691,0
chr2:164960700-164960908,7
chr11:72417435-72417658,5
chr7:102282208-102282554,6
chr4:119105817-119106184,0
chr3:96335660-96335882,5
chr13:29627440-29627832,2
chr15:36080386-36080997,6
chr1:136512772-136513001,6
chr2:18041194-18041450,0
chr11:75509716-75510070,4
chr11:75813126-75813386,4
chr2:152789133-152789901,5
chr7:141464738-141465110,0
chr8:119504230-119504600,3
chr13:74245630-74246018,4
chr2:163685740-163686231,2
chr19:5655830-5656186,3
chr1:172220476-172220780,4
chr9:107566940-107567172,5
chr5:144542690-144542936,5
chr14:34591823-34592098,2
chr4:118276296-118276768,0
chr3:84653905-84654159,2
chr1:74239724-74240261,2
chr10:77187478-77187754,0
chr11:88848692-88849032,2
chr11:60139190-60139596,5
chr11:96003168-96003485,0
chr14:65106765-65107038,2
chr1:74000330-74000584,4
chr10:81194084-81194315,4
chr11:33142830-33143190,4
chr11:69124146-69124532,4
chr11:102783406-102783837,2
chr8:10918620-10918872,0
chr4:137864876-137865196,0
chr17:26425244-26425692,4
chr7:16876740-16876965,0
chr14:54974365-54974573,2
chr11:96352880-96353500,7
chrX:101849280-101849730,0
chr11:59707946-59708550,2
chr15:88036220-88036502,1
chr1:87637580-87637958,0
chr6:37415140-37415490,5
chr6:90622984-90623380,0
chr2:90870180-90870668,5
chr7:44443830-44444118,0
chr11:96622786-96623100,1
chr10:117905764-117906020,4
chr11:33133040-33133460,3
chr12:108959482-108959890,1
chr6:36388474-36389080,1
chr1:181256644-181257525,1
chr16:16254786-16255134,2
chr2:102867618-102867852,2
chr3:152308569-152308929,5
chr7:102286607-102286842,1
chr19:5751138-5751596,7
chr10:61920506-61920947,0
chr17:23546380-23546730,1
chr15:85163078-85163291,1
chr4:154371957-154372203,5
chr11:68492010-68492290,3
chr8:123978932-123979260,0
chr17:28522858-28523408,1
chr2:70657313-70657600,1
chr3:66480749-66481096,2
chr17:13550452-13550847,5
chr16:4506306-4506556,2
chr15:35301934-35302170,5
chr1:165110782-165111010,0
chr1:165114085-165114340,0
chr10:117126800-117127092,6
chr3:101588310-101588734,2
chr13:119428780-119429700,1
chr15:79380550-79380862,4
chr7:44527570-44527774,1
chr7:13023154-13023444,0
chr10:61783902-61784120,7
chr10:60814504-60815020,5
chr12:71885038-71885648,6
chr8:122322748-122323108,0
chr7:143180748-143181259,2
chr2:27694480-27694748,5
chr2:118529290-118529928,7
chr2:167851578-167851858,7
chr11:97440020-97440696,3
chr4:136802444-136802853,5
chr9:105827826-105828167,2
chr17:35440350-35440550,1
chr11:102455731-102456480,5
chr10:3525090-3525408,2
chr4:139337046-139337380,0
chr2:153495854-153496188,0
chr6:30804486-30805115,0
chr1:165771486-165771930,0
chr1:193316046-193316417,4
chr11:99149624-99149933,7
chr2:34897902-34898126,3
chr5:34336800-34337160,0
chr8:119503588-119503810,3
chr6:136470744-136471140,0
chr12:113098172-113098392,3
chr11:5803494-5803934,4
chr17:28420274-28420780,6
chr10:81425877-81426308,4
chr4:140657676-140658186,5
chr2:120871744-120872117,6
chr11:102216110-102216320,4
chr11:58999186-58999628,4
chr12:71749061-71749440,2
chr7:101393966-101394383,2
chr2:27212729-27213080,1
chr13:118714690-118715150,7
chr2:84733899-84734156,0
chr11:117598886-117599224,1
chr11:94872950-94873278,2
chr11:116573077-116573598,0
chr16:90624010-90624361,6
chr8:84359490-84359820,1
chr10:63157600-63157850,6
chr10:77416007-77416260,4
chr4:154597590-154597807,5
chr11:3331288-3331526,4
chr10:80019390-80019860,0
chr10:127756160-127756420,2
chr13:119614002-119614382,5
chr5:122520708-122521380,5
chr7:80186070-80187250,5
chr10:84608447-84608679,6
chr9:21962176-21962730,0
chr3:79181208-79181750,2
chr11:3331900-3332500,4
chr17:56264120-56264334,4
chr11:72795482-72796740,1
chr2:155287450-155287886,6
chr2:156625318-156625612,6
chr11:11963685-11963898,5
chr16:92552917-92553377,7
chr4:117484600-117485590,0
chr15:84413336-84413682,3
chr13:74522510-74522840,2
chr12:73584408-73585159,1
chr11:88201278-88201740,4
chr11:4606564-4606895,6
chr17:56751463-56751862,3
chr2:129592790-129593540,4
chr8:70631600-70631865,5
chr4:138808877-138809092,5
chr1:128540240-128540531,3
chr15:82341920-82342197,7
chr15:77056600-77056910,0
chr11:98702316-98702518,3
chr2:130638160-130638393,3
chr13:119596646-119597120,0
chr11:115382548-115382764,3
chr11:72407590-72407930,2
chr10:75021204-75021448,5
chr14:34485034-34485363,2
chr9:64018546-64018802,0
chr2:163671181-163671430,6
chr11:95041174-95041570,4
chr7:112656220-112656849,5
chr14:62258739-62259280,5
chr3:152166600-152166910,5
chr7:44445028-44445311,5
chr14:45457050-45457348,2
chr2:154390168-154390652,4
chr10:84686539-84687037,2
chr3:69860704-69861230,7
chr16:93816329-93816733,4
chr11:33136564-33136960,1
chr1:193317170-193317471,4
chr11:116234769-116235312,3
chr4:130310462-130310798,5
chr5:65731507-65732020,0
chr12:73671192-73671530,2
chr11:5897630-5897830,0
chr19:5016871-5017099,4
chr8:69872594-69872844,1
chr11:98296400-98296654,3
chr14:51063400-51064076,1
chr2:36213164-36213622,4
chr14:120298560-120298780,2
chr15:89177222-89177440,4
chr10:84060710-84061162,4
chr7:64048690-64049320,0
chr10:70494482-70494797,6
chr2:158122839-158123154,4
chr14:55824681-55825030,5
chr5:142823310-142823763,5
chr19:5798740-5798998,1
chr17:56730866-56731212,3
chr11:95827320-95827780,1
chr11:94873414-94873706,2
chr15:79741329-79741550,4
chr1:51265102-51265529,2
chr16:37729748-37729981,6
chr3:96575604-96575859,2
chr15:78532058-78532450,4
chr1:180936656-180937285,3
chr15:83223482-83224070,4
chr10:13868594-13869118,1
chr10:60346820-60347306,1
chr2:4326877-4327208,6
chr17:81738197-81738660,2
chr16:18812176-18812420,1
chr11:117866972-117867299,3
chr4:45819180-45819462,5
chr7:139975598-139975834,3
chr10:59977471-59977786,4
chr19:37018290-37018756,7
chr11:88404717-88404946,2
chr2:38536280-38536674,0
chr10:53337580-53337852,6
chr10:62332500-62332888,2
chr11:88113596-88113930,2
chr4:154393380-154394206,5
chr2:18766390-18766862,4
chr11:96318900-96319186,7
chr17:34264058-34264310,3
chrX:158923056-158923431,5
chr2:72243020-72243374,6
chr15:78926160-78926536,4
chr17:34204380-34204640,1
chr5:141240820-141241658,0
chr12:112491970-112492260,4
chrX:169972266-169972470,0
chr1:135058004-135058222,3
chr16:3893862-3894172,2
chr8:123332299-123332926,0
chr8:84740566-84740930,0
chr11:96318462-96318740,7
chr11:68386030-68386310,4
chr7:142481624-142482152,0
chr11:100979252-100979494,6
chr4:135565444-135565842,5
chr10:111937660-111937862,2
chr8:10928428-10928810,0
chr15:102355180-102355430,0
chr2:155276548-155277008,1
chr4:134016791-134017060,0
chr5:114738712-114739240,2
chr12:29136878-29137371,2
chr9:48831784-48831989,3
chr15:77882650-77883077,7
chr19:9071200-9071890,2
chr14:55004223-55004806,4
chr10:37232035-37232608,7
chr10:69212889-69213334,4
chr2:33316544-33316966,4
chr1:89131496-89131802,6
chr5:121828620-121828960,1
chr9:107602106-107602499,7
chr8:94169594-94169925,7
chr16:4511364-4512000,2
chr2:27096260-27096490,0
chr4:134019582-134019946,0
chr14:54443170-54443628,4
chr2:118660030-118660287,0
chr6:142964710-142965308,0
chr8:44980083-44980476,5
chr9:43744478-43744790,0
chr9:20870315-20870695,1
chr2:167828276-167828670,1
chr12:29952121-29952422,2
chr16:18154530-18154978,4
chr7:19282426-19282721,0
chr17:35700522-35700838,2
chrX:160390627-160390945,1
chr16:21210794-21211230,0
chr10:80772958-80773192,1
chr5:52113976-52114607,5
chr11:33137141-33137406,4
chr11:69098744-69098990,1
chr11:117268872-117269089,5
chr10:80016496-80017000,3
chr3:122619070-122619340,5
chr17:28344294-28344540,0
chr16:4489110-4489520,2
chr2:157204084-157204696,5
chr4:125697612-125697934,3
chr7:19368452-19368668,1
chr7:143109123-143109344,5
chr2:118203886-118204204,5
chr6:125271617-125271984,1
chr1:74095764-74096180,1
chr5:113164844-113165448,0
chr11:103080095-103080650,3
chr4:34889220-34889466,7
chr15:79270410-79270610,3
chr8:111062420-111062720,0
chr3:152114808-152115178,0
chr10:53342370-53342687,6
chr2:150451264-150451814,1
chr4:139092120-139092376,5
chr14:63207087-63207306,2
chr2:121549288-121549585,6
chr3:94786340-94786836,7
chr7:126538270-126538470,1
chr2:103896930-103897170,0
chr18:11074289-11074676,6
chr7:125959459-125959700,5
chr17:6216548-6216971,6
chr14:73389166-73389380,6
chr15:103077704-103077980,1
chr17:8283080-8284538,4
chr2:131171441-131171806,1
chr12:73113294-73113574,7
chr3:34652748-34652990,5
chr18:69415594-69415894,6
chr11:95042154-95042420,1
chr6:3183490-3183730,0
chr6:116635600-116635810,5
chr15:80006204-80006532,4
chr17:56120059-56120590,1
chr8:84814448-84814678,3
chr10:62854988-62855357,2
chr8:70714248-70714502,3
chr11:69365016-69365298,2
chr1:73930944-73931226,4
chr5:138750758-138751030,1
chr2:118752395-118752730,4
chr18:74704026-74704451,6
chr16:43363537-43364350,2
chr3:87758746-87759068,3
chr11:117863900-117864350,3
chrX:169987540-169987780,0
chr14:101869316-101869650,6
chr17:26424412-26424671,4
chr14:20749714-20750051,2
chr11:4931250-4931524,0
chr10:69828876-69829502,6
chr3:107931587-107932118,5
chr16:4515550-4515779,4
chr13:95410732-95410960,3
chr10:75450828-75451316,6
chr2:27603199-27603550,7
chr17:25433748-25434272,5
chr3:97869770-97870042,6
chr6:48438400-48438990,7
chr10:111583309-111583536,6
chr10:80752050-80752358,2
chr11:95991420-95991800,0
chr4:139639746-139640095,3
chr17:8801094-8801630,0
chr6:127989709-127990072,5
chr3:34651030-34651360,7
chr2:120128724-120129030,2
chr4:119050880-119051256,0
chr9:121950610-121951190,2
chr11:96397230-96397595,0
chr6:67136980-67137466,1
chr14:101886460-101887186,6
chr17:6270418-6270735,1
chr6:91076250-91076573,5
chr15:82338611-82339050,1
chr11:54903566-54903817,7
chr17:45736679-45737154,5
chr3:97809990-97810350,6
chr6:87583270-87583634,0
chr15:103536970-103537230,0
chr4:42953490-42954090,5
chr9:48647677-48648080,1
chr11:3193592-3193812,5
chr18:11472100-11472347,6
chr15:84856008-84856406,0
chr11:116621202-116621408,4
chr17:27603590-27603865,6
chr3:96327782-96327988,0
chr13:94874906-94875510,5
chr1:74290177-74290542,2
chr11:18875310-18875580,0
chr3:88133262-88133698,6
chr1:171385095-171385310,3
chr11:115696080-115696438,2
chr2:31165135-31165560,2
chr4:130011282-130011744,3
chr11:118150284-118150548,4
chr14:34544470-34544925,2
chr19:6852886-6853394,3
chr2:29192966-29193340,7
chr10:60078259-60078514,1
chr13:48552353-48552766,4
chr1:180195111-180195456,4
chr15:7189738-7190063,6
chr3:88831206-88831406,2
chr17:12759697-12759980,6
chr19:36689177-36689506,5
chr11:11961996-11962254,2
chr14:30637972-30638378,4
chr7:44525168-44525533,4
chr17:56754726-56754964,3
chr2:91931771-91932342,0
chr4:148151550-148152110,0
chr9:66349812-66350150,0
chr15:85686870-85687264,4
chr10:77912698-77913084,1
chr9:52047810-52048530,5
chr10:53176033-53176319,6
chr10:117041870-117042600,2
chr17:32091047-32091830,0
chr18:75366946-75367685,4
chr4:154390332-154390740,5
chr12:72441870-72442510,0
chr17:12724503-12724744,2
chr4:53159778-53160180,2
chr10:79587760-79587970,1
chr12:109614598-109614852,5
chr15:102683690-102683939,1
chr6:67146050-67146300,1
chr2:103970138-103970690,7
chr3:66978800-66979082,5
chr9:43302920-43303154,3
chr7:17058240-17058560,5
chr4:154704480-154704880,3
chr2:120098793-120099236,2
chr8:102596449-102596940,5
chr15:78895862-78896089,1
chr17:7273145-7273503,6
chr11:87749452-87750138,0
chr13:51848658-51848931,1
chr7:45589180-45589632,5
chr11:88516592-88516951,6
chr9:56806692-56807002,5
chr15:103366498-103366888,1
chr6:134791840-134792363,0
chr1:181017216-181017650,1
chr8:11705800-11706358,5
chr4:130308510-130309010,5
chr16:95702178-95702809,1
chr8:79027980-79028270,5
chr6:145768720-145769048,5
chr6:117609470-117609739,5
chr15:79879183-79879790,4
chr3:68869620-68869860,0
chr13:34814290-34815062,2
chr1:178486614-178487074,2
chr18:35675355-35675786,6
chr15:80013171-80013534,1
chr10:59952522-59952760,1
chr11:98297941-98298523,3
chr2:131159482-131159690,1
chr8:122336440-122336686,0
chr6:145865362-145865696,5
chr11:102393170-102393624,0
chr11:96826230-96826706,6
chr12:84800460-84800700,6
chr17:24503082-24503456,3
chr17:26847900-26848110,2
chr8:70716505-70716725,3
chr1:180903855-180904064,0
chr6:97616830-97617165,0
chr17:8147652-8148273,1
chr13:55506793-55507016,3
chr13:73748655-73748876,1
chr4:130307870-130308374,5
chr6:145075180-145075400,7
chr1:193449368-193449904,2
chr9:58153332-58153614,5
chr16:15887135-15887729,1
chr2:166080883-166081360,4
chr1:88284882-88285222,5
chr9:21846779-21847331,5
chr10:117105264-117105472,0
chr15:85178016-85178487,2
chr14:34546500-34546710,2
chr16:93335113-93335385,7
chr8:120439600-120439814,0
chr2:85037070-85037574,5
chr6:17027644-17027864,5
chr3:102012130-102012472,0
chr12:111907934-111908330,3
chr1:125575466-125575826,6
chr1:127352202-127352428,6
chr18:55816052-55816452,6
chr3:96328804-96329048,0
chr15:103302024-103302242,0
chr10:86825974-86826327,6
chr2:157075842-157076100,4
chr17:45812536-45812859,6
chr7:143395164-143395585,5
chr2:155613412-155613706,5
chr17:26864694-26864950,6
chr10:127290448-127290892,1
chr17:12758778-12759220,2
chr2:167240360-167240744,5
chr11:119081638-119081857,3
chr6:67137537-67137770,1
chr15:85711386-85711625,3
chr17:12727348-12727641,5
chr4:130302361-130302804,3
chr12:76709344-76710352,1
chr11:11955519-11955740,1
chr11:103080840-103081100,3
chr7:4522160-4522756,5
chr14:20793300-20793600,1
chr11:98345289-98345580,1
chr18:36383933-36384139,6
chr13:34343791-34344040,0
chr19:4080586-4080974,3
chr11:118430042-118430424,4
chr16:93335810-93336090,7
chr2:38950333-38950689,2
chr16:37788283-37788742,2
chr3:89186678-89187632,3
chr7:128003889-128004130,5
chr11:94455091-94455432,7
chr4:154482762-154483064,0
chr1:51267692-51267901,2
chr11:117832125-117832600,7
chr14:31660470-31660719,5
chr4:117832010-117832317,0
chr13:68999249-68999802,3
chr2:167688560-167689637,3
chr10:75591616-75591848,2
chr4:95317850-95318180,5
chr10:86793353-86793950,6
chr19:36116148-36116620,2
chr7:16296886-16297174,0
chr2:103577740-103578400,4
chr11:31369351-31370280,1
chr10:79706066-79706300,0
chr6:88857270-88857550,5
chr11:51470296-51470636,0
chr14:20609619-20609925,6
chr1:136139996-136140440,0
chr9:108479752-108480272,5
chr3:98025304-98025655,2
chr5:139803710-139804683,0
chr7:142611000-142611558,0
chr4:154625397-154625714,5
chr17:26595953-26596536,6
chr6:116635228-116635541,5
chr10:79686624-79686949,2
chr4:107210726-107210988,5
chr12:25318146-25318622,6
chr11:119090990-119091520,1
chr10:80807727-80808064,7
chr9:44487472-44487855,5
chr19:7057433-7058012,4
chr1:171280656-171281520,5
chr19:4201383-4201810,3
chr1:88257684-88258070,0
chr11:11901281-11901898,2
chr7:44877898-44878120,5
chr11:70021087-70021680,0
chr10:18447060-18447650,2
chr11:118000378-118000916,0
chr1:136047415-136047717,5
chr6:91044570-91045047,5
chr12:73802408-73802762,6
chr2:163397847-163398320,4
chr1:88298748-88299150,5
chr14:50061136-50061550,0
chr9:64045020-64045526,0
chr19:8989840-8990052,4
chr2:32132380-32132922,7
chr1:74013846-74014196,1
chr7:101465386-101465820,2
chr6:51178418-51178740,5
chr2:153493960-153494234,0
chr5:137290790-137291010,0
chr10:80349011-80349322,1
chr3:89187883-89188130,3
chr17:34025580-34026034,3
chr2:121453332-121453704,2
chr16:37893454-37893720,2
chr2:165320778-165321090,4
chr3:96436480-96436814,5
chrX:169978535-169978880,0
chr17:28344988-28345390,0
chr11:72132422-72132711,4
chr17:26361936-26362330,2
chr15:79927649-79928016,3
chr9:66158060-66158516,0
chr10:43174065-43174440,1
chr11:101627020-101627230,1
chr12:112660810-112661522,0
chr15:102246354-102246660,1
chr1:42952922-42953340,7
chr14:121731800-121732096,0
chr3:89853782-89854062,2
chr11:101261068-101261436,7
chr3:9500180-9500610,2
chr15:76103575-76103830,5
chr4:154246540-154247000,1
chr13:49246063-49246348,4
chr2:157480240-157480448,0
chr7:45792120-45792398,7
chr1:88220530-88220740,5
chr7:126487058-126487612,0
chr7:144294359-144294574,5
chr15:74752722-74753140,1
chr4:107213587-107213811,7
chr5:114507478-114507730,2
chr7:141080091-141080376,3
chrX:170009127-170009357,0
chr10:44458576-44458900,3
chr11:68657854-68658274,2
chr1:97977030-97977360,2
chr8:71456979-71457250,7
chr2:84637540-84638000,2
chr11:88524726-88525163,6
chr17:35720076-35720749,4
chr2:27674508-27674740,1
chr7:19416504-19416811,3
chr10:13076930-13077264,0
chr18:69666470-69666821,6
chr2:154405687-154406046,4
chr12:83987739-83988140,4
chr13:48967905-48968640,2
chr7:98837960-98838190,0
chr6:82971004-82971290,1
chr15:73154675-73154958,6
chr16:37809078-37809365,6
chr16:38624364-38624646,2
chr9:44480172-44480397,5
chr1:97769869-97770631,1
chr11:88158799-88159122,4
chr6:91167842-91168104,3
chr7:139577670-139578049,1
chr1:167290034-167290240,7
chr15:102356000-102356380,0
chr16:15887738-15888170,3
chr2:92428252-92428519,6
chr15:77725486-77726151,6
chr11:117332045-117332500,0
chr3:95054089-95054360,2
chr15:78412232-78412454,3
chr2:158122346-158122660,4
chr3:95675882-95676090,2
chr7:113250581-113251408,5
chr11:117822836-117823048,4
chr11:69939158-69939532,3
chr9:51103439-51103776,7
chr5:140610748-140611005,2
chr15:25933013-25933430,4
chr11:120261396-120261894,2
chr15:85724640-85725144,4
chr10:70494041-70494284,2
chr1:170554761-170555210,2
chr17:25520612-25520900,3
chr13:23437901-23438264,1
chr14:54982642-54983026,2
chr2:132029634-132030164,3
chr2:68431093-68431480,6
chr4:107962080-107962502,5
chr11:106674754-106675046,4
chr13:23621072-23622120,1
chr2:29965320-29965760,4
chr16:37550252-37550758,6
chr11:98931006-98931300,4
chr6:125313549-125314182,5
chr4:117496790-117497124,7
chr16:4514476-4514744,6
chr11:88099067-88099624,1
chr10:111582875-111583290,6
chr14:8002666-8003320,3
chr9:65345950-65346160,5
chr11:120216546-120216782,0
chr3:84461035-84461486,0
chr9:102777740-102778254,5
chr4:141623694-141624080,4
chr6:29748090-29748565,5
chr8:70848418-70848754,3
chr12:83209476-83209890,5
chr15:85735091-85735584,4
chr10:75148225-75148472,7
chr15:81836410-81836778,1
chr15:96749100-96749854,6
chr11:117265722-117266475,5
chr5:30116305-30116510,3
chr11:120305847-120306172,5
chr2:152436228-152436624,2
chr12:108765790-108766321,2
chr5:114567160-114568200,5
chr5:114139148-114139544,5
chr18:75318198-75318433,5
chr9:44288290-44288691,0
chr10:53324650-53325090,6
chr9:115760523-115760970,0
chr2:154389242-154389447,1
chr10:43741330-43741706,0
chr3:84465806-84466060,0
chr2:157071452-157071889,4
chr11:120648086-120648360,1
chr12:85599034-85599600,4
chr2:4298553-4299206,0
chr18:11075655-11075930,2
chr9:48740202-48740558,2
chr8:84730830-84731294,0
chr12:113133109-113133363,4
chr14:66816807-66817440,5
chr13:55506097-55506397,3
chr18:11066236-11066450,2
chr7:66101952-66102228,1
chr16:18135232-18135464,3
chr2:29870160-29870410,7
chr11:114844099-114844440,0
chr5:129008020-129008730,0
chr7:16810914-16811145,3
chr2:107227577-107227981,6
chr12:113146800-113147000,4
chr13:31321316-31321696,1
chr4:136180050-136180260,0
chr11:120136882-120137502,4
chr11:60480337-60480583,3
chr1:134719556-134720000,3
chr11:102770618-102770901,5
chr1:171088320-171088720,5
chr2:34914040-34914429,3
chr4:154341048-154341410,3
chr17:26043004-26043304,6
chr17:24429303-24429616,6
chr4:148900380-148900612,5
chr15:85207812-85208192,0
chr10:118003400-118004026,6
chr4:154445865-154446132,5
chr11:101164432-101164672,3
chr4:154626218-154626561,5
chr16:91406096-91406693,1
chr17:26430298-26430524,3
chr9:108112368-108112814,0
chr12:84187882-84188276,4
chr4:119018670-119019404,0
chr9:70503171-70503647,5
chr12:24562490-24562834,0
chrX:73064160-73064440,1
chr4:154449365-154449751,5
chr4:148811964-148812283,5
chr8:124652616-124652941,5
chr15:97102658-97103170,2
chr5:142960220-142960588,0
chr15:85610018-85610296,4
chr16:38652750-38652953,2
chr15:6861540-6862055,2
chr1:43247686-43248178,4
chr11:4296580-4296860,4
chr7:93079786-93080496,7
chr3:34640780-34641088,5
chr3:122146950-122147276,1
chr1:172309991-172310442,1
chr11:69204160-69204450,1
chr9:21161380-21161660,1
chr10:81338068-81338424,3
chr6:91721284-91721590,5
chr10:12354487-12355052,6
chr15:79391700-79391996,2
chr11:120303520-120303859,0
chr15:89071408-89071611,7
chr11:102320610-102320850,4
chr2:120539672-120540118,6
chr16:90624830-90625175,1
chr7:64155604-64156187,1
chr2:70444082-70444312,5
chr19:5818040-5818270,3
chr11:105292382-105292870,5
chr17:32162134-32162576,1
chr4:154213649-154214114,2
chr11:98342400-98342880,3
chr1:134718902-134719267,3
chrX:170673104-170673630,5
chr11:68390737-68391282,4
chr8:122906506-122906910,5
chr17:32414240-32414496,1
chr3:96555240-96555492,6
chr16:4419480-4419759,1
chr8:72295514-72296060,5
chr11:97149922-97150240,1
chr2:118113674-118114212,5
chr2:106855191-106855410,5
chr1:73998500-73998876,4
chr10:43739710-43740188,5
chr1:75393122-75393582,6
chr3:101594930-101595177,2
chr9:49797014-49797710,5
chr1:75477470-75477670,5
chr19:7176006-7176367,3
chr2:30441496-30442020,2
chr8:69870760-69871020,7
chr1:75142208-75142533,3
chr12:72664540-72665288,4
chr11:103361535-103361950,3
chr2:103895242-103895499,0
chr9:56774290-56774526,5
chr9:63129750-63130040,1
chr2:68430559-68430814,6
chr12:86687922-86688403,4
chr3:88636547-88636858,2
chr10:80281715-80282030,4
