cCRE_ID,cluster
chr18:4137260-4137516,6
chr4:3081780-3082258,6
chr2:18686931-18687433,4
chr9:77750627-77751002,6
chr4:151141420-151141830,7
chr2:153525816-153526220,6
chr11:69561420-69561650,6
chr15:27537476-27538149,1
chr4:3574514-3574982,6
chr17:43012805-43013174,4
chr9:65141202-65141618,4
chr5:122109360-122109958,7
chr4:43428640-43428924,0
chr2:164592123-164592380,2
chr19:3323190-3323535,5
chr3:154571010-154571212,0
chr11:102219950-102220230,5
chr17:26952432-26952814,6
chr2:57238008-57238470,1
chr2:72269658-72270237,1
chr11:19015670-19016078,4
chr11:69094902-69095126,1
chr14:27622219-27622658,4
chr2:181930632-181931016,2
chr4:141866964-141867538,7
chr17:53569880-53570266,1
chr4:131243770-131244360,7
chr13:29279932-29280206,1
chr1:184060370-184060622,1
chr13:12317300-12317613,1
chr5:133585266-133585490,2
chr17:44105530-44106070,1
chr10:70081688-70081932,1
chr7:97792426-97792642,2
chr18:15015844-15016230,6
chr2:106695003-106695220,4
chr11:69040890-69041382,0
chr12:106379167-106379490,4
chr8:120983806-120984052,6
chr10:120289444-120289688,2
chr1:152791295-152791609,3
chr15:55906264-55906740,1
chr7:84128634-84129161,7
chr3:108762810-108763450,2
chr15:99501803-99502166,0
chr4:149605674-149605970,4
chr4:47438080-47438337,0
chr19:47560813-47561024,1
chr11:117525666-117525894,0
chr11:77836400-77836780,1
chr4:53592286-53592704,7
chr10:128310284-128310580,6
chr7:19629430-19629640,6
chr7:113820158-113820680,7
chr7:110061920-110062150,6
chr2:173026786-173027002,1
chr2:150778244-150778614,1
chr10:122894637-122895390,1
chr3:65845088-65845499,7
chr19:40432114-40432364,1
chr17:64601770-64602150,5
chr5:128541859-128542547,4
chr1:43259964-43260410,1
chr11:88419078-88419340,6
chr5:24995519-24996202,7
chr5:122094550-122094810,7
chr1:171159510-171160080,0
chr6:54461220-54461610,7
chr7:17060100-17060326,7
chr5:142444882-142445121,3
chr12:57536730-57537300,2
chr2:72391030-72391267,1
chr16:33606902-33607363,1
chr17:45729449-45729754,0
chr11:88099774-88099990,0
chr11:117425880-117426212,0
chr14:34588506-34588860,5
chr11:59458906-59459380,1
chr12:87443596-87443970,4
chr3:128230406-128230654,4
chr9:49980748-49981186,7
chr9:47414672-47415014,2
chr10:103028388-103028772,4
chr19:46356780-46357072,0
chr19:7160698-7161048,0
chr8:92364490-92365010,6
chr8:122299955-122300170,7
chr3:62338882-62339780,4
chr11:70656500-70656776,1
chr2:28525304-28525992,0
chr17:67354442-67355006,0
chr11:114866763-114867732,6
chr16:94827092-94827727,5
chr9:3533080-3533302,4
chr16:4913686-4914020,1
chr5:112932888-112933538,7
chr5:131814130-131814692,6
chr1:56972805-56973570,4
chr9:16215208-16215706,3
chr13:45576318-45576631,1
chr11:3186991-3187220,2
chr11:114468498-114468726,4
chr4:3229625-3229858,2
chr11:101881668-101881972,2
chr7:44473164-44473450,7
chr19:28990996-28991242,1
chr19:36554040-36554340,0
chr5:124509752-124510330,7
chr17:12737852-12738125,1
chr19:57103500-57103776,1
chr16:32237892-32238402,1
chr2:132880231-132880566,4
chr15:82932914-82933246,6
chr2:163839352-163839843,1
chr8:75083737-75084107,2
chr4:88864649-88864863,2
chr11:3198639-3198868,2
chr16:87263510-87263904,1
chr14:57528814-57529100,2
chr2:84051960-84052360,3
chr2:104468580-104468789,1
chr4:114487440-114487830,0
chr1:63113820-63114790,0
chr11:32266142-32266474,2
chr8:70504960-70505164,0
chr11:4629978-4630210,6
chr11:116821182-116821466,5
chr15:100202012-100202394,1
chr5:105528026-105528424,6
chr14:57533280-57533534,0
chr5:144545666-144546014,4
chr1:131137900-131138440,2
chr10:59907840-59908246,1
chr13:81351453-81351892,1
chr18:67278948-67279204,1
chr4:115056551-115056916,6
chr19:45803542-45803777,0
chr17:22424020-22424420,4
chr10:30763252-30763530,3
chr18:67327484-67327852,1
chr15:55280220-55280950,6
chr11:120951857-120952250,6
chr11:57832590-57832880,4
chr13:38149510-38149760,6
chr11:98701497-98701716,0
chr2:173307212-173307858,1
chr15:7222737-7223322,1
chr10:45486520-45486838,4
chr14:48662132-48662530,4
chr19:7166842-7167064,0
chr11:103184978-103185270,0
chr5:31251728-31251942,3
chr13:5870408-5870784,1
chr19:46484660-46484891,1
chr16:94569008-94569220,1
chr3:34649300-34649990,4
chr11:59809016-59809458,2
chr18:67310591-67310910,1
chr19:25426455-25426890,1
chr16:14253580-14254089,1
chr8:126839335-126839940,7
chrX:99591250-99591504,0
chr11:43820903-43821280,1
chr11:69097422-69097876,1
chr2:155473160-155474011,2
chr2:20519520-20520111,6
chr1:91211542-91211947,5
chr11:7215622-7215960,2
chr1:171171218-171171524,5
chr5:30587754-30588160,7
chr1:26687960-26688217,2
chr5:137072172-137072613,7
chr13:119598560-119598780,3
chr2:59670416-59671030,1
chr18:21228180-21228502,1
chr10:7841570-7842154,1
chr10:80751738-80752024,1
chr8:46210366-46210678,7
chr11:80383084-80383690,2
chr14:104460795-104461266,4
chr1:98095268-98095814,1
chr15:59054770-59055140,1
chr18:50010000-50010416,1
chr14:30593572-30593898,5
chr12:108333094-108333310,0
chr3:96332660-96332910,4
chr19:6850270-6850539,0
chr11:54902737-54903062,6
chr9:122117160-122117900,6
chr17:49472549-49473026,5
chr11:98905092-98905310,3
chr15:7129180-7129912,0
chr9:107526564-107527139,4
chr1:167270008-167270727,1
chr17:10473862-10474369,1
chr16:30186035-30186290,1
chr2:129820027-129820318,1
chr11:119157511-119157950,0
chr10:17796112-17796476,0
chr5:137076415-137076866,6
chr8:13974404-13974662,4
chr13:23396370-23396648,4
chr1:188118210-188118532,1
chr3:107491570-107491921,7
chr5:110100991-110101738,4
chr16:16527210-16527596,1
chr1:62701140-62701462,0
chr8:121562956-121563308,7
chr15:103355472-103355986,1
chr4:115074814-115075090,6
chr14:34582710-34582984,1
chr7:70361338-70361653,6
chr19:53697179-53697520,1
chr14:55499424-55499672,0
chr6:3498128-3498628,4
chr14:31660796-31661048,1
chr1:75519659-75519894,1
chr12:3891471-3892050,6
chr14:122487378-122487678,2
chr1:40224766-40225150,1
chr16:4273794-4274173,1
chr11:3162618-3162822,2
chr11:65236774-65237170,1
chr17:75005590-75006174,6
chr4:34436244-34436605,4
chr14:55071853-55072112,0
chr11:107337618-107337866,1
chr7:62231166-62231454,6
chr6:145249966-145250506,6
chr3:101589188-101589441,1
chr11:120705034-120705328,3
chr1:37218402-37218726,4
chr19:27217227-27218048,0
chr7:142387670-142388087,6
chrX:99216728-99217178,0
chr14:19417567-19417780,6
chr16:34031339-34031630,3
chr6:67138090-67138600,0
chr2:11553428-11554012,0
chr1:52817600-52817864,1
chr11:40692373-40692780,1
chr2:25186295-25186500,0
chr8:89006580-89007014,4
chr1:36017223-36017499,6
chr6:114901416-114901686,6
chr9:77438852-77439308,7
chr2:118659160-118659566,3
chr11:4218026-4218429,0
chr13:111797358-111797720,1
chr2:84839296-84839590,3
chr9:81635134-81635550,2
chr10:76257724-76258317,1
chr9:69472722-69473098,7
chr11:115653216-115653644,1
chr13:12317768-12318026,1
chr3:86787122-86787686,1
chr3:145987642-145987950,6
chr4:33587672-33588000,4
chr15:26308670-26309022,4
chr4:104913452-104913968,0
chr10:82985184-82985648,0
chr19:30550340-30550596,4
chr7:82335560-82336120,0
chr8:64692634-64693160,6
chr2:128284848-128285215,5
chr11:102606140-102606380,6
chr5:109796040-109796652,4
chr1:151080550-151080800,3
chr5:65697570-65698570,6
chr12:112145650-112145910,0
chr2:31263863-31264360,1
chr19:42017722-42018174,1
chr1:12718190-12718670,2
chr5:129586120-129586340,4
chr10:60080596-60080920,5
chr9:104408640-104408844,4
chr9:3000930-3001150,6
chr5:53322957-53323460,4
chr4:136867820-136868154,0
chr1:152527175-152527408,1
chr1:65312220-65312473,2
chr10:74933494-74933710,2
chr3:84480310-84480673,3
chr4:83486151-83486446,6
chr17:72941017-72941249,2
chr4:123233524-123233924,0
chr1:72824624-72824843,4
chr2:116062097-116062494,2
chr1:36068120-36068800,0
chr18:56763556-56763814,1
chr7:46238094-46238378,0
chr14:122481958-122482180,2
chr4:41314374-41314802,6
chr4:129024856-129025147,7
chr4:148922370-148922601,0
chr15:13176095-13176338,4
chr11:96005870-96006335,4
chr5:74944020-74944400,6
chr7:4150813-4151050,6
chr12:71998460-71998970,1
chr11:98904533-98904864,3
chr2:35586418-35586698,6
chr16:20097692-20098049,2
chr12:100778911-100779348,5
chr8:60890240-60890566,2
chr18:21153880-21154210,1
chr14:63239726-63240024,6
chr16:45839330-45839680,1
chr10:18845598-18845848,1
chr2:113980682-113981133,1
chr11:32198290-32198590,0
chr8:121898803-121899048,3
chr15:81810790-81811850,1
chr2:31245642-31246128,0
chr17:35549243-35549868,5
chr4:119462900-119463503,7
chr3:96328518-96328758,4
chr19:42000628-42000836,5
chr6:131292820-131293730,4
chr11:79192230-79192520,1
chr1:39340744-39340954,1
chr5:110102040-110102260,4
chr3:9441872-9442480,1
chr12:16800388-16800850,4
chr11:30257888-30258210,1
chr2:173352080-173352338,5
chr13:12321096-12321407,1
chr10:111936536-111936964,1
chr13:49345211-49345450,1
chr2:118682508-118682852,5
chr13:104032000-104032266,1
chr3:101592886-101593180,1
chr17:24168866-24169810,2
chr4:13785734-13786024,6
chr17:29773450-29773661,0
chr7:29318458-29318856,4
chr5:35055116-35055365,0
chr11:5895078-5895380,3
chr12:111377364-111377928,1
chr14:84445465-84445703,0
chr13:68573064-68573606,6
chr18:67288014-67288310,1
chr11:4760559-4760934,5
chr5:30709820-30710084,4
chr11:64600434-64600927,1
chr11:61025202-61025626,1
chr12:85176374-85176719,0
chr13:63262052-63262608,1
chr3:87960498-87961130,6
chr10:120476040-120476255,4
chr17:34655466-34656056,5
chr3:54559145-54559439,1
chr1:66814806-66815058,1
chr11:105936644-105936908,0
chr7:116286221-116286963,7
chr8:70797160-70797630,6
chr16:58499200-58499596,1
chrUn_JH584304:64710-64916,6
chr18:16740774-16741044,1
chr9:37348081-37348602,6
chr8:94182070-94182384,0
chr11:96350942-96351190,4
chr1:155059418-155059810,5
chr6:108659814-108660162,7
chr11:120305016-120305483,6
chr7:74013100-74013920,4
chr4:149607395-149607910,4
chr14:48852208-48852636,2
chr9:21041383-21041601,0
chr10:93641390-93641946,0
chr8:94172337-94172896,3
chr12:100456320-100456613,1
chr6:128300306-128300920,6
chr12:84819224-84819484,2
chr13:28959560-28959879,1
chr11:119056368-119056720,0
chr11:18870164-18870374,4
chr4:114479002-114479350,0
chr13:3917688-3918310,4
chr10:60831300-60831700,0
chr10:80133316-80133630,1
chr2:27200614-27200878,5
chr3:95959146-95959398,1
chr4:62683076-62683386,0
chr3:88142566-88142882,1
chr1:153191246-153191484,1
chr18:33938865-33939220,1
chr14:54975946-54976362,1
chr8:3500230-3500638,6
chr11:66528031-66528408,2
chr8:86745360-86746330,6
chr6:49367506-49368044,3
chr13:49345532-49345806,1
chr19:36731351-36731586,1
chr1:163280560-163280903,1
chr13:78163090-78163300,4
chr5:149245940-149246458,3
chr8:87958870-87959216,6
chr10:79778856-79779168,1
chr18:3006140-3006464,6
chr3:90389383-90389810,6
chr7:65944150-65944740,0
chr9:49989874-49990277,6
chr4:66399167-66399425,2
chr14:28417030-28417484,2
chr15:102656720-102657028,1
chr10:31229089-31229414,0
chr8:57347016-57347288,3
chr3:19663261-19663592,1
chr13:56110744-56111278,6
chr18:35654410-35655350,0
chr17:27556312-27557066,4
chr8:120160132-120160404,0
chr14:27000611-27000838,0
chr11:94394309-94394532,0
chr6:122393502-122393930,4
chr19:7182296-7182648,1
chr4:139083082-139083350,2
chr10:41474038-41474412,1
chr2:30242652-30242882,1
chr11:98708209-98708469,1
chr2:180417784-180418062,2
chr1:106204138-106204670,1
chr8:11478422-11478826,7
chr11:11966327-11966540,1
chr7:63896878-63897292,0
chr14:30625182-30625847,0
chr19:24280910-24281178,2
chr5:128439866-128440150,0
chr10:80348440-80348892,0
chr6:97027302-97027531,2
chr10:69924490-69924858,2
chr17:28815273-28815792,6
chr9:44493150-44493374,7
chr8:70796802-70797150,6
chr13:23432601-23433190,0
chr1:172094754-172095100,1
chr11:120764537-120764856,2
chr6:87590576-87591184,3
chr19:14165820-14166172,2
chr2:139677051-139677704,4
chr19:15924802-15925608,0
chr5:113142436-113142765,7
chr1:182341202-182341788,0
chr4:154484698-154484976,0
chr7:19410706-19411191,7
chr15:54952394-54952732,4
chr8:13974662-13975150,4
chr3:20133746-20134040,1
chr3:69316502-69317070,1
chr8:95426910-95427250,7
chr2:118730454-118730749,0
chr19:7417828-7418156,0
chr2:181144862-181145227,0
chr17:32116962-32117176,3
chr15:80671540-80671910,0
chr10:70096642-70097660,0
chr9:120011674-120011890,7
chr19:43719886-43720171,0
chr5:121220089-121220734,6
chr9:23204576-23204966,4
chrX:138914048-138914536,6
chr3:142125452-142125906,1
chr13:23309520-23309764,4
chr10:68104030-68105005,1
chr10:93288180-93288548,1
chr18:84088840-84089056,5
chr1:91366136-91366579,3
chr12:109417637-109418080,6
chr16:95341378-95341800,1
chrX:95968196-95968910,3
chr4:132077462-132077690,6
chr17:31905710-31906129,1
chr1:156217466-156217714,3
chr15:61985656-61985860,0
chr1:189961440-189961732,5
chr1:87879712-87880060,1
chr3:121263270-121263499,3
chr1:43141463-43141674,1
chr3:28262950-28263916,5
chr17:83276040-83276610,5
chr11:117523108-117523470,1
chr7:44524632-44525066,0
chr8:122313436-122313659,6
chr1:168393650-168393869,1
chr2:164486880-164487104,0
chr7:134223270-134223488,4
chr2:24762985-24763465,4
chr6:113795280-113795688,7
chrX:93674878-93675321,3
chr12:15616557-15616764,1
chr10:127380520-127381292,2
chr16:30299820-30300167,2
chrX:102251452-102251820,7
chr18:25630329-25630670,1
chr14:45563550-45563892,1
chr1:91540315-91540931,2
chr16:15084818-15085256,4
chr5:138898324-138898954,7
chr18:11051886-11052789,5
chr11:95828712-95828963,0
chr5:93137020-93137319,7
chr4:114472089-114472420,0
chr3:105808570-105808858,3
chr2:172872076-172872312,3
chr9:46417305-46417611,0
chr12:71936600-71936916,1
chr1:168391702-168392000,1
chr13:29281600-29281997,1
chr11:84825534-84825780,5
chr17:56727756-56728124,1
chr3:108401673-108402351,0
chr17:71662750-71663280,0
chr1:111864350-111865080,0
chr2:26351572-26352200,0
chr13:41568453-41568658,2
chr18:4924802-4925130,6
chr19:5850230-5850440,1
chr17:12794035-12794296,1
chr8:94977248-94977490,0
chr18:75019380-75019600,2
chr13:119602782-119602982,3
chr9:42779110-42779352,4
chr10:120898775-120899176,1
chr5:22343700-22344080,3
chr4:84545278-84545904,4
chr8:68902962-68903360,7
chr12:36137273-36137682,1
chr11:53300210-53300760,1
chr2:127722288-127722840,1
chr2:118679574-118679958,0
chr18:44812120-44812481,4
chr1:135429996-135430726,0
chr12:57196820-57197708,3
chr7:100285420-100285818,6
chr11:82845654-82846010,3
chr1:88218150-88218360,2
chr13:112187354-112187600,1
chr2:35581960-35582348,6
chr14:63195880-63196142,6
chr17:28014963-28015666,1
chr2:128179744-128180322,1
chr19:4085004-4085498,0
chr1:64733996-64734214,3
chr11:98773850-98774110,1
chr15:101069854-101070160,0
chr10:87859358-87859756,1
chr8:125445384-125445624,7
chr1:131090078-131090500,1
chr12:32060670-32061450,4
chr11:115222616-115222867,6
chr13:43232063-43232436,1
chr16:32913990-32914508,2
chr12:70810678-70810880,1
chr19:60950360-60950564,1
chr1:184061084-184061570,1
chr17:40934520-40935080,0
chr18:80288428-80288694,1
chr2:150765506-150765712,1
chr7:137007430-137007711,2
chr12:33220418-33221000,4
chr7:96661690-96661990,6
chr14:51088690-51088930,2
chr17:71712691-71712928,6
chr17:45748748-45748994,0
chr2:51147354-51148160,1
chr11:61484670-61484932,6
chr11:121259600-121260408,2
chr7:122670780-122671135,4
chr17:28350589-28351008,2
chr16:23240602-23240930,1
chr10:17797140-17797640,1
chr6:87430186-87430476,4
chr10:95417970-95418192,0
chr2:164053840-164054292,1
chr19:59418140-59418454,2
chr4:152114245-152114528,0
chr1:72826976-72827400,4
chr15:85811142-85811820,1
chr11:46215460-46215679,6
chr15:98998098-98998744,0
chr10:75930348-75930638,0
chr15:91571554-91571825,4
chr16:38672400-38672723,1
chr6:115227546-115227825,2
chr10:117987739-117988020,1
chr1:136325964-136326422,1
chr15:27943523-27943952,1
chr6:50890630-50891176,4
chr16:16219660-16220142,1
chr14:48669677-48669994,2
chr16:65814950-65815724,0
chr14:115436430-115436940,1
chr4:152318424-152318840,7
chr14:59604076-59604304,0
chr15:101879880-101880139,2
chr13:28953250-28953900,0
chr4:49844800-49845043,4
chr1:180903021-180903255,3
chr10:108443859-108444736,4
chr14:61161620-61161960,1
chr1:178646676-178647106,6
chr7:81077042-81077320,6
chr4:117406025-117406396,4
chr16:44695790-44696276,1
chr6:52002795-52003028,2
chr7:98156050-98156746,6
chr18:20962804-20963005,0
chr7:81933515-81934329,0
chr3:60501010-60501640,2
chr2:160887870-160888210,3
chr1:162036576-162036796,6
chr5:137757920-137758363,7
chr11:33147722-33147990,0
chr11:103201624-103201930,1
chr13:83573834-83574196,1
chr7:142386956-142387362,6
chr8:71312702-71313132,7
chr9:21313309-21313750,3
chr14:86758290-86758500,2
chr7:19344990-19345450,6
chr15:102362796-102363034,0
chr8:122266494-122266840,0
chr17:43801566-43802390,0
chr11:30267050-30267270,0
chr16:23240186-23240487,1
chrX:94058858-94059194,6
chr19:45535634-45535840,0
chr8:84757504-84757726,0
chr2:30846782-30847010,6
chr3:84471248-84471508,3
chr11:102605630-102605900,6
chr5:137102940-137103528,3
chr11:49877418-49877786,6
chr17:23541710-23542060,0
chr8:105259744-105259960,0
chr11:116077612-116078086,3
chr5:114134130-114134579,6
chr12:13083590-13083918,2
chrUn_JH584304:59932-60180,6
chr19:6844350-6844640,0
chr17:28485630-28486394,0
chr13:43133168-43133471,1
chr2:33838053-33838404,0
chr8:125344818-125345168,6
chr11:109178869-109179118,2
chr15:38544100-38544527,1
chr11:59809462-59810398,1
chr7:113207190-113207739,0
chr1:155233498-155233772,1
chr3:27631084-27631462,1
chr12:110687962-110688332,1
chr18:35677010-35677750,1
chr3:9006764-9007398,1
chr10:93672640-93673096,1
chr10:60193786-60194218,6
chr10:56377130-56377412,1
chr1:91448735-91449247,1
chr1:191296412-191296868,5
chr12:118840334-118840584,2
chr3:98417273-98417729,1
chr12:113098508-113098938,0
chr11:101424154-101425438,1
chr4:45846646-45846976,6
chr8:26269140-26269394,0
chr1:36303422-36303757,1
chr17:14520616-14520860,0
chr19:27099850-27100310,5
chr10:9675740-9676002,0
chr2:163363777-163364067,1
chr2:180397834-180398180,5
chr8:84712374-84712712,7
chr1:19205695-19205950,2
chr2:63267814-63268144,0
chr13:69499494-69499800,6
chr1:135083220-135083900,0
chr2:61454530-61454750,1
chr16:76293820-76294626,0
chr9:83805510-83806030,4
chr18:62179750-62180310,2
chrUn_JH584304:34230-34453,6
chr10:81244359-81244890,0
chr11:109472380-109472720,3
chr1:193316420-193316636,1
chr16:97357146-97357508,0
chr8:48776145-48776400,4
chr13:32801860-32803100,0
chr18:35840510-35840761,1
chr3:94837708-94838090,2
chr5:111269753-111269972,0
chr13:110643633-110643896,1
chr19:10907919-10908190,1
chr14:54986896-54987310,5
chr16:90449794-90450142,1
chr1:181015720-181016052,5
chr8:13159030-13159544,6
chr1:185454680-185455190,3
chr17:26439887-26440090,0
chr10:60828910-60829260,3
chr11:65205354-65205590,1
chr12:71888461-71888898,1
chr6:55649620-55650300,2
chr1:168180570-168180926,1
chrX:11735150-11735411,7
chr11:74831872-74832420,1
chr15:79432734-79433230,1
chr10:122845584-122845916,1
chr19:21914089-21914338,1
chr3:95663850-95664095,1
chrX:99658101-99658350,0
chrX:11809284-11809630,0
chr15:77039930-77040237,6
chr3:110142852-110143280,4
chr3:54915440-54916070,4
chr2:91653000-91653399,6
chr3:41172760-41173185,1
chr11:118196792-118196999,0
chr5:74729633-74730050,6
chr8:26980726-26980958,0
chr1:187997628-187998090,2
chr1:14504276-14504656,2
chr15:102106438-102106710,0
chr3:131109737-131110060,4
chr8:70451160-70451620,0
chr14:16434470-16434696,1
chr8:36677794-36678164,7
chr1:191154402-191154654,4
chr17:25405591-25405944,3
chr8:107403076-107403718,3
chr15:86484591-86484976,0
chr18:6507660-6507945,1
chr10:50894450-50894938,4
chr8:3187396-3187862,7
chrX:57917678-57918010,2
chr4:142057598-142057904,7
chr13:28416262-28416533,1
chr4:141421020-141421740,7
chr5:105792767-105793260,7
chr3:95903090-95903360,2
chr6:89339452-89339893,7
chrX:140997224-140997550,0
chr9:81863472-81863992,0
chr9:88329196-88329466,0
chr7:99642132-99642444,4
chr15:99801996-99802207,1
chr3:126746136-126746730,7
chr11:89382262-89382784,6
chr6:87436657-87436894,4
chr15:41751371-41751760,2
chr8:84997804-84998191,0
chr4:133117580-133118237,7
chr17:57059605-57060096,0
chr11:51643748-51644044,0
chr18:5163080-5163410,0
chr4:147433141-147433380,2
chr3:105903004-105903231,0
chr8:47349269-47349486,0
chr17:14381440-14381793,1
chr18:34777102-34777492,2
chr16:23501090-23501326,1
chr9:75232420-75232660,0
chr1:134846977-134847239,1
chr3:88616134-88616466,1
chr1:97660890-97661200,4
chr10:120874996-120875240,1
chr10:71058554-71059162,1
chr2:75590290-75590500,4
chr4:128451006-128451386,4
chr5:122100740-122101090,7
chr11:94419162-94419402,0
chr16:8829300-8829568,2
chr9:3335278-3335719,4
chr15:82956866-82957150,3
chr2:59206381-59206746,1
chr4:32303706-32303980,7
chr2:157078972-157079466,0
chr13:62466600-62467068,0
chr2:27740046-27740570,0
chr11:48799938-48800568,0
chr17:26847018-26847236,0
chr4:3084066-3084450,6
chr9:85842685-85842970,4
chr2:35621876-35622220,1
chr17:35725612-35726019,0
chr12:84844724-84844992,4
chr4:135656166-135656620,7
chr17:30188102-30188320,2
chr8:122110412-122110714,0
chr17:12669990-12670411,3
chr17:29093563-29093998,0
chr15:61986170-61986430,0
chr1:133800918-133801344,2
chr11:33135520-33136030,0
chr12:118457830-118458050,4
chr18:24849940-24850530,1
chr14:73502980-73503210,1
chr10:24447934-24448290,1
chr1:171064364-171065270,2
chr13:12293750-12294202,1
chr5:114618904-114619185,4
chr7:24533830-24534249,3
chr11:60537520-60538092,1
chr17:24501994-24502311,0
chr6:144772250-144772490,0
chr19:36264304-36264714,1
chr11:19016081-19016340,4
chr11:95009686-95009980,6
chr2:157424120-157424662,6
chr10:122025292-122025737,1
chr1:69105161-69105386,6
chr1:72947168-72947400,4
chr11:105943793-105944004,0
chr8:102784970-102785581,6
chr10:123264682-123264988,4
chr13:24159601-24160024,3
chr17:27555820-27556100,4
chr15:82341132-82341382,3
chr2:158139672-158140000,1
chr14:73388360-73388886,1
chr7:109083110-109083350,2
chr6:89242440-89242652,2
chr2:19550540-19550790,1
chr7:81213008-81213391,6
chr15:101078180-101078980,4
chr18:42052814-42053112,0
chr12:85436150-85436712,1
chr18:80986770-80987092,4
chr11:9048416-9048791,1
chr2:36139269-36139471,1
chr19:6830608-6830894,0
chr1:76039090-76039462,1
chr18:69667930-69668148,1
chr11:3153740-3153984,2
chr12:8521366-8521816,1
chr10:95416654-95417690,0
chr11:46213938-46214240,6
chr1:189817899-189818196,5
chr3:154332111-154332560,2
chr7:16175080-16175496,4
chr17:44239062-44239502,1
chr9:62415155-62415670,6
chr15:99678469-99678758,4
chr10:30419402-30419724,2
chr15:5244004-5244537,0
chr3:96403102-96403303,4
chr1:88259600-88259914,2
chr6:91741148-91741440,4
chr16:30973330-30973715,1
chr1:37385321-37385610,6
chr9:65161423-65161664,4
chr10:7158660-7159100,1
chr11:3179050-3179272,2
chr3:87970910-87971323,4
chr18:4923612-4923920,6
chr5:122621307-122621685,7
chr17:86754336-86754580,0
chr19:45529276-45529620,5
chr6:112482820-112483044,0
chr14:32165474-32165832,2
chr16:30185550-30185785,1
chr16:34941846-34942122,0
chr18:5069060-5069360,1
chr19:40366456-40366830,1
chr11:62549756-62549960,2
chr3:82369398-82369896,1
chr1:88291490-88291910,2
chr8:92014960-92015288,0
chr11:103247599-103248114,1
chr10:79858460-79858691,1
chr4:55651136-55651753,7
chr9:45137618-45137889,4
chr18:16739204-16739600,1
chr4:46904209-46904607,6
chr11:75015598-75015826,1
chr15:96698820-96699186,2
chr4:147423728-147424089,2
chr9:63183578-63183863,0
chr1:58713030-58713390,0
chr12:73671586-73671920,1
chr12:15617356-15617698,1
chr7:19257398-19257908,2
chr11:75531120-75532188,0
chr18:61401640-61402000,5
chrX:99241679-99241970,0
chr10:93647970-93648513,5
chr16:38622422-38622710,1
chr18:70471850-70472060,4
chr7:12880987-12881508,4
chr17:14230721-14231100,0
chr2:35514150-35514562,1
chr3:28523010-28523718,1
chr8:95429882-95430308,7
chr12:71980236-71980466,1
chr11:5898630-5898851,6
chr7:44866201-44866584,7
chr1:136137616-136137834,6
chr9:16500140-16500367,4
chr11:120187597-120187831,0
chr5:119082806-119083289,4
chr10:85184390-85184887,0
chr13:102698700-102699548,5
chr5:136918998-136919462,4
chr3:38232501-38232864,1
chr11:11962688-11962897,1
chr4:3080337-3080690,6
chr15:85614026-85614284,0
chr1:73362143-73362396,1
chr13:64274364-64275286,4
chr8:124265660-124266126,0
chr11:84827557-84827944,5
chr18:11072832-11073253,1
chr16:50753006-50753328,1
chr10:120763978-120764372,4
chr11:119053296-119053690,4
chr6:39419820-39420676,6
chr12:111687556-111687862,5
chr10:22153343-22153645,2
chr2:145832412-145832727,0
chr14:74820184-74820760,1
chr15:88560048-88560550,4
chr15:58204130-58204438,1
chr18:35034012-35034348,1
chr11:22857520-22857902,0
chr16:8523622-8524314,6
chr16:33605949-33606214,1
chr1:74007952-74008164,1
chr14:63357185-63357772,1
chr8:120369990-120370284,6
chr2:163345203-163345540,5
chr15:98001278-98001488,4
chr2:18676702-18677500,5
chr12:31293740-31294140,1
chr8:120525626-120526356,7
chr2:52623553-52624198,1
chr6:54299515-54299858,7
chr12:12356480-12356784,6
chr16:92455424-92455787,2
chr2:181156410-181156666,1
chr2:36198442-36198862,3
chr10:77165870-77166640,4
chr1:135846825-135847152,5
chr6:34610280-34610779,7
chr4:139641876-139642228,0
chr2:37776534-37776986,4
chr8:13252810-13253170,7
chr15:38931700-38931946,1
chr16:17124724-17125357,4
chr16:35872138-35872358,0
chr14:25665654-25665868,1
chr18:61400266-61400650,5
chr16:18407772-18408205,1
chr10:28524460-28524689,1
chr10:5804780-5805120,4
chr9:108079570-108079872,3
chr12:101021550-101021870,0
chr5:124206558-124207030,7
chr11:48833785-48834600,0
chr1:58953760-58953966,3
chr4:154401996-154402296,0
chr15:38373793-38374190,1
chr3:116562663-116563212,6
chr7:46958115-46958648,3
chr12:111945770-111946272,2
chr7:120981620-120981870,6
chr2:165884991-165885395,2
chr2:14823930-14824210,1
chr3:8245746-8246316,6
chr16:30059284-30059802,1
chr10:84530664-84530978,1
chr1:21962100-21962420,4
chr13:108316640-108316910,2
chr1:74042144-74042378,0
chr15:78926560-78926780,5
chr13:43365374-43365928,0
chr7:122708300-122708500,2
chr11:46211416-46211760,6
chr11:68637930-68638475,1
chr8:122294289-122294820,6
chr12:118842940-118843392,2
chr6:87418636-87418890,4
chr6:55379722-55380058,2
chr2:52571379-52571900,2
chr1:181446804-181447223,6
chr8:14996030-14996564,6
chr10:111935836-111936110,1
chr3:84626780-84627112,1
chr13:58384982-58385330,4
chr9:3258494-3259084,4
chr18:24872100-24872518,2
chr1:134772900-134773580,1
chr17:29687426-29687667,6
chr10:128150963-128151316,1
chr11:35120955-35121160,4
chr10:22814380-22814628,1
chr5:118089202-118089616,7
chr10:17796764-17797084,1
chr18:10103168-10103564,1
chr5:84416824-84417564,4
